1.0,0.022000000000000002,1.6132817083186723,0.879971840901094,2.780,,0.06899999999999999,0.29332394696703135,1.600
,0.11,1.9799366420274613,1.4666197348351566,44.610,,0.345,0.6599788806758206,1.110
,0.22,2.273260588994493,1.393288748093399,1.790,,0.69,0.9533028276428519
,0.44,2.6399155227032822,1.6132817083186723,38.360,,1.38,1.0266338143846097
,0.66,2.7132465094450398,1.759943681802188,,,2.07,1.3199577613516411
,0.88,2.8599084829285557,1.759943681802188,,,2.76,1.2466267746098831
,1.1,2.9332394696703132,1.9066056552857038,,,3.4499999999999997,1.5399507215769146
1.5,0.022000000000000002,1.739671081145072,0.832016604025904,3.110,,0.06899999999999999,0.15127574618652798,2.670
,0.11,2.2691361927979203,1.1345680963989602,43.060,,0.345,0.529465111652848,0.300
,0.22,2.571687685170976,1.51275746186528,1.870,,0.69,0.75637873093264
,0.44,2.949877050637296,1.588395334958544,22.160,,1.38,0.983292350212432
,0.66,2.8742391775440317,1.664033208051808,,,2.07,1.1345680963989602
,0.88,3.328066416103616,1.815308954238336,,,2.76,1.4371195887720158
,1.1,3.252428543010352,2.0422225735181283,,,3.4499999999999997,1.739671081145072
2.0,0.022000000000000002,1.6233364666303913,0.6184138920496729,3.280,,0.06899999999999999,0.23190520951862736,1.840
,0.11,2.1644486221738553,1.0049225745807187,28.310,,0.345,0.6184138920496729,0.480
,0.22,2.62825904121111,1.2368277840993458,1.960,,0.69,0.6184138920496729
,0.44,2.62825904121111,1.4687329936179732,9.970,,1.38,0.8503191015683003
,0.66,3.0920694602483647,1.5460347301241824,,,2.07,0.9276208380745095
,0.88,3.710483352298038,1.9325434126552279,,,2.76,1.314129520605555
,1.1,3.323974669766992,1.9325434126552279,,,3.4499999999999997,1.1595260475931368
2.5,0.022000000000000002,1.255954992852835,0.23549156115990655,3.340,,0.06899999999999999,0.07849718705330219,5.050
,0.11,1.8054353022259502,0.6279774964264175,12.410,,0.345,0.31398874821320877,0.070
,0.22,2.119424050439159,0.863469057586324,1.960,,0.69,0.39248593526651093
,0.44,2.590407172758972,1.0989606187462306,3.600,,1.38,0.5494803093731153
,0.66,3.061390295078785,1.334452179906137,,,2.07,0.9419662446396262
,0.88,3.296881856238692,1.4914465540127415,,,2.76,0.9419662446396262
,1.1,3.2183846691853892,1.648440928119346,,,3.4499999999999997,0.9419662446396262
3.0,0.022000000000000002,1.1123399819483144,0.15890571170690207,3.370,,0.06899999999999999,0.0,8.390
,0.11,1.8274156846293739,0.3972642792672552,11.660,,0.345,0.07945285585345103,0.020
,0.22,2.224679963896629,0.7150757026810594,2.360,,0.69,0.15890571170690207
,0.44,2.621944243163884,0.7945285585345104,1.680,,1.38,0.31781142341380414
,0.66,2.8603028107242374,1.2712456936552166,,,2.07,0.47671713512070624
,0.88,3.0986613782845907,1.5890571170690209,,,2.76,0.5561699909741572
,1.1,3.495925657551846,1.4301514053621187,,,3.4499999999999997,0.7945285585345104
3.5,0.022000000000000002,0.9617981778733548,0.0,2.910,,0.06899999999999999,0.0801498481561129,11.520
,0.11,1.602996963122258,0.3205993926244516,11.740,,0.345,0.0801498481561129,0.010
,0.22,1.8434465075905966,0.5610489370927902,1.260,,0.69,0.0801498481561129
,0.44,2.244195748371161,0.8816483297172418,3.660,,1.38,0.2404495444683387
,0.66,2.6449449891517256,0.8816483297172418,,,2.07,0.3205993926244516
,0.88,2.8853945336200644,0.9617981778733548,,,2.76,0.4007492407805645
,1.1,2.7250948373078385,0.9617981778733548,,,3.4499999999999997,0.5610489370927902
4.0,0.022000000000000002,0.7277325954663896,0.08085917727404328,2.970,,0.06899999999999999,0.08085917727404328,6.420
,0.11,1.6980427227549089,0.566014240918303,11.940,,0.345,0.08085917727404328,0.020
,0.22,2.0214794318510823,0.7277325954663896,1.400,,0.69,0.08085917727404328
,0.44,2.506634495495342,1.0511693045625627,5.380,,1.38,0.24257753182212985
,0.66,2.6683528500434286,1.0511693045625627,,,2.07,0.4042958863702164
,0.88,2.587493672769385,1.0511693045625627,,,2.76,0.4042958863702164
,1.1,2.9109303818655583,1.2937468363846925,,,3.4499999999999997,0.566014240918303
4.5,0.022000000000000002,0.8941991674192865,0.08129083340175332,2.870,,0.06899999999999999,0.08129083340175332,2.340
,0.11,1.544525834633313,0.24387250020525997,13.250,,0.345,0.16258166680350664,0.070
,0.22,2.1948525018473393,0.48774500041051994,2.470,,0.69,0.16258166680350664
,0.44,2.1948525018473393,0.6503266672140265,1.030,,1.38,0.32516333360701327
,0.66,2.601306668856106,1.1380716676245464,,,2.07,0.32516333360701327
,0.88,2.7638883356596127,1.1380716676245464,,,2.76,0.48774500041051994
,1.1,2.7638883356596127,1.300653334428053,,,3.4499999999999997,0.5690358338122732
5.0,0.022000000000000002,0.5720898606062205,0.0,2.870,,0.06899999999999999,0.08172712294374579,7.280
,0.11,1.3893610900436781,0.24518136883123734,7.870,,0.345,0.08172712294374579,0.020
,0.22,1.879723827706153,0.32690849177498316,4.330,,0.69,0.16345424588749158
,0.44,1.797996704762407,0.6538169835499663,0.380,,1.38,0.24518136883123734
,0.66,2.3700865653686276,0.8172712294374578,,,2.07,0.4086356147187289
,0.88,2.696995057143611,1.0624525982686952,,,2.76,0.4903627376624747
,1.1,2.696995057143611,1.3076339670999326,,,3.4499999999999997,0.4903627376624747
